id,content
734292,<p>満席、たかしは立ち乗り  バスの上には概算で20人</p><p><img src=17f946441c4778c.jpg></p>
799730,<p>写真なので見にくいかもしれませんが</p><p><img src=17fa8989dd75b20.jpg></p>
1078594,<p>解きました！</p><p><img src=17fd09cf3368ca6.jpg></p><p><img src=17fd09d327ecf8c.jpg></p>
1103926,<p><img src=17fd5a7e0946a3f.jpeg></p><p><img src=17fd5a7e550c7cc.jpeg></p><p><img src=17fd5a7e9c5b92d.jpeg></p>
1205040,<p>余分なものが写り込んでしまい申し訳ありません。</p><p><img src=17fe5027b7cd366.jpg></p>
1210022,<p>こんな感じですかね    長くなってしまったので残りはこちらに置いておきます  https://ameblo.jp/kumachan-karakkaze/entry-12304253446.html    一番上です</p><p><img src=17fe615f341d818.jpg></p>
302256,<p><img src=17f0c4883d2b35a.jpg></p>
302370,<p><img src=17f0c48c49acfe1.jpg></p><p>こんな感じでどうでしょうか？</p>
302562,<p><img src=17f4f66fdb8fc4c.jpg></p>
303432,<p><img src=17f4f70b023f2f5.jpg></p><p>解答を作成しました。いかがでしょうか？またわからないところがあれば教えてください。対応します！</p>
314372,<p><img src=17f4f86a47ded7a.jpg></p><p>考える手順 1.最後分速100mで1500m進んだとき、15分かかる。 2.忘れ物に気づいた地点までかかった時間の半分の時間で忘れ物を取りに帰れる。</p><p>これらを考慮すれば、作図できます！</p><p>忘れ物を取りに帰ってるときと、最後学校に向かうときの速さは同じなので、符号は違えどグラフの傾き具合は同じになります！</p>
317224,<p><img src=17f52edf3476226.jpg></p><p>大丈夫でしょうか？</p>
317976,<p><img src=17f52f2c257b802.jpg></p><p>このように解きます！</p>
318172,<p><img src=17f52f45b0d3d48.jpg></p><p>はじめまして^ ^ このようになります。 よろしくお願いします。</p>
318810,<p><img src=17f52f9fccc58ac.jpg></p><p>Altair さん、勉強頑張っていますね！こちらが回答になります。 参考にしてくださいね。 他、何か質問があれば遠慮なく聞いてください^ - ^</p>
319472,<p><img src=17f52ff8e0c2c80.jpg></p>
319660,<p><img src=17f53021689ad3e.jpg></p>
319690,<p><img src=17f53015ff14ac6.jpeg></p><p><img src=17f530164794ee3.jpeg></p><p><img src=17f530167c11dfb.jpeg></p><p><img src=17f53016b0ba405.jpeg></p><p><img src=17f53016ec38364.jpeg></p>
320228,<p><img src=17f530531fff52a.jpg></p><p>わからないところがあったら言ってください！</p>
322462,<p><img src=17f531e8d91d24f.jpg></p>
322904,<p><img src=17f532288c48996.jpg></p><p>こうなります！</p>
323218,<p><img src=17f53243606a9f7.jpg></p>
324230,<p><img src=17f532e225f53e2.jpg></p>
326628,<p><img src=17f53438a781a75.jpg></p>
327472,<p><img src=17f534ca9c4732b.jpg></p><p>原則、下記に赤字で示してある展開方法で展開する必要があります。 これらは暗記ですね  これでどうでしょうか？？</p>
327574,<p><img src=17f534d7c1e98f3.jpg></p><p>あ、すみませんどこか間違っているので解説を作り直します…</p><p><img src=17f534d86b21a1a.jpg></p><p>こうですね。遅くなってしまい申し訳ないです。</p>
328566,<p><img src=17f53583c882407.jpg></p><p>分からないところがありましたら質問下さい。</p>
330756,<p><img src=17f5d7e438d8464.jpg></p>
330880,<p><img src=17f5f4c74c26c08.jpg></p>
304910,<p><img src=17f4f6fd82d70ec.jpg></p>
306720,<p>これでどうですか？</p><p><img src=17f2622cb0427c6.jpg></p>
310504,<p>この証明は  S＝〜〜〜-----------------------① L＝〜〜〜 よって、al＝〜〜〜---------------② ①②よりS＝al  の形です！</p><p><img src=17f31adce3c6dd3.jpg></p>
311100,<p>理由はこちらの画像です。</p><p><img src=17f32daf2d93601.jpg></p>
315942,<p><img src=17f4f86b6087c08.jpg></p>
317336,<p><img src=17f52dedfb3f017.jpg></p><p>こうなります</p>
318480,<p><img src=17f52eaaafb0e59.jpg></p><p><img src=17f52eaae7bac0e.jpg></p><p><img src=17f52eab2b05a6e.jpg></p>
318504,<p><img src=17f52eacb687002.jpg></p><p>不明点等ございましたら、おっしゃってください。</p>
319078,<p><img src=17f52f019da5774.jpg></p>
319724,<p><img src=17f52f552e50281.jpg></p><p>質問等ありましたら何でもおっしゃって下さい。</p><p>よろしければ星5評価をお願いします。</p>
322416,<p><img src=17f530eea230cb8.jpg></p><p>こんな感じです！</p>
323842,<p><img src=17f531effe86f1a.jpg></p><p>こんばんは。 このような解説でいかがでしょうか。 何か分からない点などがあれば遠慮なく仰ってください。</p>
325034,<p><img src=17f5329d409f6ed.jpg></p>
325980,<p><img src=17f53303885b32e.jpeg></p><p><img src=17f53303d71b377.jpeg></p>
325982,<p><img src=17f5333a0c07d35.jpg></p><p>分からないことがあれば遠慮なく質問してください。</p>
327800,<p><img src=17f5340a7869bd4.jpg></p>
328318,<p><img src=17f5346094fc831.jpg></p><p>分母で式の掛け算のある問題は、分数の足し算か引き算の形にするのが鉄板です</p>
329608,<p><img src=17f534f079c42eb.jpg></p><p>このようにして、共通の項を作って置き換えられるようにします^o^</p><p>質問ありがとうございます^ ^</p>
330396,<p><img src=17f5357bdf19a4e.jpg></p>
330608,<p><img src=17f5358803f9040.jpg></p>
331166,<p><img src=17f535e0bf5a008.jpg></p>
332854,<p><img src=17f61e16d25952b.jpg></p><p><img src=17f61e170229980.jpg></p>
333052,<p><img src=17f64958b12ca90.jpg></p>
337418,<p>①③    ②④は添付画像のような場合有り</p><p><img src=17f68aab5ea6ce9.jpg></p>
406694,<p>(1)AとBの毎分かみ合う歯の数は等しいから18✖️5＝xy y＝90/x(反比例) (2)Bの歯の数が15だから、x＝15それをxに代入する。y＝6(回転数)になる。 絵心無くてごめん</p><p><img src=17f68dcee244798.jpg></p>
303236,<p><img src=17f0c49180bfad4.jpg></p><p>こんな感じです</p>
303314,<p><img src=17f0c4945f16552.jpg></p><p>いかがでしょう</p>
303318,<p><img src=17f4f64f518c576.jpg></p>
303462,<p><img src=17f4f66c0ae2dbe.jpg></p>
303536,<p><img src=17f4f670e65cc04.jpg></p><p>(1)-2 (2)36 (3)2 (4)-15 (5)①-29 ②-5 ③24 (6)①10 ②2 ③-1 (7)-7x-4y (8)11x-5y</p>
303824,<p><img src=17f4f6bfb8c89a5.jpg></p>
304030,<p><img src=17f4f6cca6a9080.jpg></p><p>こんな感じでどうでしょうか？</p>
309968,<p>画像のようになります。</p><p><img src=17f2af95d316110.jpg></p>
311864,<p>こんな感じです</p><p><img src=17f2f20eec7508c.jpg></p>
312678,<p>こんな感じ！</p><p><img src=17f2f551f91ac07.png></p>
314802,<p><img src=17f4f82f3063bc7.jpg></p>
315276,<p><img src=17f4f86c4a47b15.jpg></p>
315810,<p><img src=17f52d5fab82ad9.jpg></p>
316034,<p><img src=17f52d6e2bf8b08.jpg></p>
316822,<p><img src=17f52e13ed39248.jpg></p><p><img src=17f52e143a3b837.jpg></p><p><img src=17f52e148682cb6.jpg></p>
319954,<p><img src=17f52fda3816203.jpg></p><p>これでどうですか？</p>
320590,<p><img src=17f530385eca046.jpg></p><p>分からないところがあれば質問して下さい！</p>
320936,<p><img src=17f53054e308e6d.jpg></p><p>解答に関して疑問があればここで質問してくださいね</p>
322834,<p><img src=17f531b2b00bdf7.jpg></p>
323492,<p><img src=17f532176124572.jpg></p>
323552,<p><img src=17f53234d7458f4.jpg></p>
324726,<p><img src=17f532cae937dd1.jpeg></p><p><img src=17f532cb26031d2.jpeg></p>
325586,<p><img src=17f5335bea30478.jpg></p>
325636,<p><img src=17f5334856d7890.jpg></p>
326026,<p><img src=17f53383aaaaa84.jpg></p><p>分配法則と結合法則は数学の基本になるので、ぜひ覚えましょう。</p>
328058,<p><img src=17f534a904bc478.jpg></p><p><img src=17f534a935183c7.jpg></p>
328548,<p><img src=17f534d7869b4e2.jpeg></p>
329126,<p><img src=17f535225d07ad0.jpg></p>
330082,<p><img src=17f535954e03578.jpg></p>
336874,<p>このように考えました。</p><p><img src=17f68ac82aee1ca.jpg></p>
343598,3
383880,4)、b(-5
748098,<p><img src=17f9896b39eadf6.jpg></p>
758500,<p>このように計算しました。</p><p><img src=17f9bbdfd9385dd.jpg></p>
764664,<p>⑴は扇型の弧の長さから ⑵は円錐と円柱に分けて ⑶は長さの比から体積の比を考えて求めてください 公式が覚えられていない場合は覚えてください。</p><p><img src=17f9dfdc91e29a6.jpg></p>
843666,<p><img src=17fb9abc958d0c1.jpg></p>
304608,<p><img src=17f0c487e2b1e88.jpg></p><p>字が汚くてすみません</p>
305718,<p><img src=17f4f70a7313991.jpg></p>
309468,<p>これでどうでしょうか？</p><p><img src=17f28d3702afd30.jpg></p>
310460,<p>こんな感じになります！！✨</p><p><img src=17f299ca4efec1f.jpg></p>
312450,<p>間違ってたらすみません??‍♀️</p><p><img src=17f2c21f68d61fd.jpg></p>
313066,<p>回答は以下の通りになります。分かりにくい場合は質問して下さい。どんなことでも構いません。</p><p><img src=17f2ed0189dd17a.jpg></p>
315310,<p>これでどうでしょうか。</p><p><img src=17f3016764addcb.jpg></p>
316458,<p><img src=17f4f85d5254537.jpg></p>
316856,<p><img src=17f52d10e52448a.jpg></p>
318270,<p><img src=17f52e20d429100.jpg></p>
319076,<p><img src=17f52e8ae8551c1.jpg></p><p>はじめまして^_^このような形になります。よろしくお願いします。</p>
319742,<p><img src=17f52f00272d60c.jpg></p>
320148,<p><img src=17f52f4896fb4f0.jpg></p><p>解答を作成しましたので確認をお願いします。</p>
321548,<p><img src=17f52ff80d663b1.jpg></p><p>アは6で イは12となります。 わからないところがありましたら、気軽に聞いてください。</p>
322008,<p><img src=17f530386134ab7.jpg></p><p>どうでしょうか？</p><p>わからないところはありますか？</p>
322474,<p>ちょっと待ってくださいね。</p><p><img src=17f53080d0e5daa.jpg></p>
324752,<p><img src=17f5321a677b19d.jpg></p>
324806,<p><img src=17f53227ec5a702.jpg></p><p>タイトルは絶対値です！</p>
324860,<p><img src=17f5322317c002d.jpg></p>
324970,<p><img src=17f53233323cf3d.jpg></p>
328282,<p><img src=17f5341896b66b0.jpg></p>
328972,<p>どこが分からないとかありますか。</p><p><img src=17f534547569ca0.jpg></p>
329636,<p><img src=17f534d535bccce.jpg></p>
330730,<p><img src=17f535778af68ce.jpg></p>
331102,<p><img src=17f535a483fe99c.jpg></p><p>ミス、質問等ありましたら、ご指摘ください。すぐに答案作り直します！</p>
332132,<p><img src=17f5362b05c1e8e.jpg></p>
332604,<p><img src=17f5677c03ae5bc.jpg></p><p>質問ありがとう！何かわからなかったら聞いてね！</p>
333324,<p><img src=17f612a31ec085b.jpg></p>
425394,<p>(1)    y=ax²    とおく。    x=-4のｔきy=4である条件を使って、aを決定する。    a=1/4    であり、    y=(1/4)x²     で合っている。    （２）    x=-4、x=-3・・・・x=3、x=4    のときのyの値を計算してつなぐ。</p><p><img src=17f68ef76c1e814.jpg></p>
430692,<p>計算でできるなら教えて欲しいですね    1行2列・・・12個  1行3列・・・9個  1行4列・・・6個  1行5列・・・3個  2行1列・・・8個  2行2列は正方形なので除外  2行3列・・・4個  2行4列・・・2個  3行1列・・・3個  3行2列・・・2個  3行3列は正方形なので除外  これ以上は長方形はないので  合計49個    tashirotsubasa1210さん</p><p><img src=17f68f52bfef288.jpg></p>
984424,<p>こんな感じになりそうです。    4068万</p><p><img src=17f962bf2b18615.jpg></p>
1092040,<p>あってるとおもいます</p><p><img src=17faff0299a5e9d.jpg></p>
1865044,<p><img src=17fe43cf7ce2b59.jpg></p><p>返信遅れます。</p>
1228104,<p>因数分解はとりあえず ・共通因数でくくる ・次数の低い文字でくくる とだいたい見えてきます。  最後の並べ替えは無理にしなくてもいいです</p><p><img src=17fe9a5b17232cd.jpg></p>
571324,<p>(1)  123、132  213、231  312、321    (2)  偶数は132と312の2つだから  2/6=1/3</p><p><img src=17f6e38b1f2f06a.jpg></p>
575326,<p>こんな感じですかね？</p><p><img src=17f7062f483d169.jpg></p>
586174,<p><img src=17f76cc347e585f.jpg></p><p>こんな感じです！</p>
301772,<p><img src=17f4f6c586ccf97.jpeg></p><p><img src=17f4f6c5cba6351.jpeg></p>
302762,<p>少々お待ちください</p><p><img src=17f4f7703ae59ec.jpg></p>
302798,<p><img src=17f4f775c9b4f1c.jpg></p><p>解答を作成しました。いかがでしょうか？またわからないところがあれば教えてください。対応します！</p>
305992,<p>分からない部分あれば言ってください</p><p><img src=17f289bea5080ee.jpg></p>
307440,<p>答え ④ 解説 球の体積→3分の4×π×r³ π×3分の4×2³=3分の32π      ←半球2つ(球)の体積 π×2×2×5=20π     ←円柱の体積 3分の32π+20π=3分の92π      ←球と円柱の体積の合計   </p><p><img src=17f2a25df62b7b7.jpg></p>
309354,<p>わからないところがあれば、教えてください！ </p><p><img src=17f2f0753c39272.jpg></p>
311814,<p><img src=17f4f7e95ab8f83.jpg></p><p>こうなります</p>
312284,<p><img src=17f4f7f5183d9ff.jpg></p>
313792,<p><img src=17f52d955831657.jpg></p>
314278,<p><img src=17f52de8909a75e.jpg></p><p><img src=17f52de8d859581.jpg></p>
314292,<p><img src=17f52db404edec6.jpg></p><p>こちらが答えになります！まずは、一十百千万億の順を覚えることが大事です！</p>
314894,<p><img src=17f52e3f578aa00.jpg></p>
315026,<p><img src=17f52e4cae455f8.jpg></p><p>勉強がんばってください！評価のほどよろしくお願いします</p>
315574,<p><img src=17f52e8d0e06e15.jpg></p><p>倍数と約数を並べてそれぞれ共通のものを見つけましょう！</p>
316218,<p><img src=17f52f030e1fb0d.jpg></p>
317522,<p><img src=17f52fa2395e824.jpg></p><p>どうでしょう</p>
318272,<p><img src=17f52ffccc4520c.jpg></p>
318324,<p><img src=17f530135a5dc18.jpg></p><p>お気に入り先生への質問ありがとうございます！</p><p>分からないところがありましたら質問お待ちしております。</p><p>分かりましたら評価をお願いいたします。</p><p>もし良かったら評価をお願いいたします。</p>
318592,<p><img src=17f53028088dd07.jpg></p><p>このようになります！ 共通の項を作り出しましょう^o^</p><p>最後にも書きましたが、因数分解が終わったと思っても、一応「まだ因数分解できるところはないかな？」と見直すことが大事です！</p>
318792,<p><img src=17f5304e365022b.jpg></p>
319170,<p><img src=17f5308b4c9f31d.jpg></p>
320444,<p><img src=17f5317aca998a8.jpg></p>
321518,<p><img src=17f53224d0eaf53.jpg></p>
322460,<p><img src=17f532c57e2fadd.jpg></p><p>以上です。</p>
322806,<p><img src=17f532e47c69586.jpg></p>
324970,<p><img src=17f534153328377.jpg></p><p>これでどうでしょうか？</p>
325032,<p><img src=17f5342856bcc1a.jpg></p>
325068,<p><img src=17f5340b25d62c0.jpg></p>
326376,<p><img src=17f534e6d6fe547.jpg></p>
326552,<p><img src=17f534e1f0e0fa8.jpg></p>
326956,<p><img src=17f5353255b3436.jpg></p>
327934,<p><img src=17f535b06ffbc4f.jpg></p>
330088,<p><img src=17f673043767037.jpg></p>
407964,<p>1 4x＋6y＝14   15x－6y＝24     19x=38 x=2 上の式に代入 6y=14-8 6y=6 y=1</p><p><img src=17f68e106675ae6.jpg></p>
572356,<p>これで分かりますか？</p><p><img src=17f6ebe6629d180.jpg></p>
574242,<p><img src=17f6fe4cb34f9ff.jpg></p>
575864,<p><img src=17f70bbb9e0e29f.jpg></p>
672104,<p><img src=17f797346d21c65.jpg></p>
581900,<p>間違ってると思います  bの値が0ということは原点を通るということなのでx軸との交点は必ず0になり題意に合わなくなるからです  回答及び途中式は画像のようになるかと思われます    字が汚くて申し訳ない</p><p><img src=17f72583b2feb66.jpg></p>
678936,<p>これでどうですか？</p><p><img src=17f7c1088c0b07e.jpg></p>
702700,<p><img src=17f87fb9ba81b4a.jpg></p><p>こうなります</p>
302040,<p><img src=17f4f64ed0be405.jpg></p><p>このようになります！</p>
302336,<p><img src=17f4f69f9519dda.jpg></p><p>どうでしょう</p>
302446,<p><img src=17f4f6b3eb393f0.jpg></p>
303314,<p><img src=17f4f739bccaeca.jpg></p>
303684,<p><img src=17f4f777a8b4492.jpg></p>
307430,<p>どうですか？</p><p><img src=17f29707138859e.jpg></p>
315086,<p><img src=17f52ded0ec927e.jpg></p>
315940,<p><img src=17f52e50a1b58aa.jpg></p><p>分からないところがあれば、仰ってくださいm(_ _)m</p>
316356,<p><img src=17f52e8ae2663b1.jpg></p><p><img src=17f52e8b0b359f8.jpg></p><p>またありがとうございます！</p><p>分からないところがあれば質問して下さい！</p>
316524,<p><img src=17f52ebc3803746.jpg></p><p>なので10は0.1の100倍、0.01の1000倍、0.001の10000倍です</p>
316940,<p><img src=17f52ef3850b899.jpg></p>
316954,<p><img src=17f52efc6b26f3f.jpg></p><p>わからないところがあったら言ってください。</p>
318102,<p><img src=17f52f91bef7737.jpg></p><p><img src=17f52f91f18a72c.jpg></p><p><img src=17f52f922b93034.jpg></p><p><img src=17f52f92771061d.jpg></p><p><img src=17f52f929914f60.jpg></p><p><img src=17f52f92c9eaa3b.jpg></p><p><img src=17f52f92eaff17a.jpg></p><p><img src=17f52f93200ad66.jpg></p>
318120,<p><img src=17f52fa357f2aa4.jpg></p><p>こんな感じです！</p>
319908,<p><img src=17f5308806468b8.jpg></p>
319930,<p><img src=17f5308f373152c.jpg></p>
319988,<p><img src=17f5308bade2eb6.jpg></p>
321622,<p><img src=17f531bd3e0ea1b.jpg></p><p>こんな感じになりました！</p>
321794,<p><img src=17f531edb9678af.jpeg></p><p><img src=17f531ee032cb08.jpeg></p>
322728,<p><img src=17f5325f7d1e40b.jpg></p>
325174,<p><img src=17f533e95cc9782.jpg></p>
325230,<p><img src=17f533eb0cebc18.jpg></p><p>逆から展開してみたら納得すると思います。 ☆マークをつけたところは 左をみて右をかけるように、右を見て左をかけるようにどちらもしておきましょう。</p>
325922,<p><img src=17f53447a3d179b.jpg></p><p>それぞれ展開して、同じ次数の文字どうしで、足し引きします！</p>
327594,<p><img src=17f5351f3056e8d.jpg></p><p><img src=17f5351f5772cb3.jpg></p><p><img src=17f5351f8b4c38d.jpg></p><p><img src=17f5351fbcabe29.jpg></p>
328170,<p><img src=17f53587e9e4e30.jpg></p><p><img src=17f535883328866.jpg></p>
329488,<p><img src=17f53579b761ad9.jpg></p><p>かっこ4は正直医療系志望でなければ特に覚えなくてもいいかと思います。</p>
329688,<p><img src=17f5556dafad8c8.jpg></p>
329812,<p><img src=17f5741cec0585a.jpg></p><p>もう少し続きます</p>
337224,<p>このように計算しました。</p><p><img src=17f68ae86e082b4.jpg></p>
338710,<p>有理化をしたらこうなります！ この画像でわかりますか？ 字が汚くてごめんなさい…笑</p><p><img src=17f68b0d5df8436.jpg></p>
382698,<p>図で  三角形AOCはAO=COで二等辺三角形なので∠OAC=∠OCA  三角形AOBもAO=BOで二等辺三角形なので∠OAB=∠OBA  ∠DOC=∠OAC+∠OCA=2∠OAC  ∠DOB=∠OBC+∠OCB=2∠OAB  ∠COB=∠DOC+∠DOB=2∠OAC+2∠OAB=2(∠OAC+∠OAB)=2×70°=140°</p><p><img src=17f68c7afd1024e.jpg></p>
386420,<p>(9)  x = 1 のときは y= 2・1² = 2 で    x= 3 のときは y = 2・3² = 18 なので    変化の割合は (18 - 2)/(3 - 1) = 8    (10)  しっかりグラフを書いてみましょうね♪    y = -x² は下のようなグラフであり    -1 ≦ x ≦ 4 の範囲は太線の部分なので    y座標の範囲を注意深くて見てみると    x = 0 のときが最大で y = 0    x = 4 のときが最小値 y = -16 なので    -16 ≦ y ≦ 0 ですね(*◕ ◡◕)✿♫♬</p><p><img src=17f68cbc5a74c52.jpg></p>
388736,<p>方程式で求めるときは、塩分量を計算します    400グラムで８％の塩分は、  400×0.08    10%の食塩水の量をｘｇとすると、  塩は、0.1ｘ    5%の食塩水の量は(400－ｘ)ｇとすると、  塩は、0.05(400－ｘ）    0.1ｘ＋0.05(400－ｘ)＝400×0.08  0.1ｘ＋20－0.05ｘ＝32  0.０5ｘ＝12  5ｘ＝1200  ｘ＝240    10%の食塩水 240ｇ  ５％の食塩水 400‐240＝160ｇ    天秤法で計算すると  10％－8％＝２％・・10％の食塩水は混ざると２％減る  ８％－５％＝３％・・5%の食塩水は混ざると３％増える    ということは、食塩水の量は  １０％：５％＝３：２となる    5%の食塩水は  400×2/5＝160ｇ    ８％の食塩水は、  400×3/5=240g    下に図を書いておきました。  方程式を習った後でも、  天秤法の図の書き方を理解しておくと  とても簡単に解けます  確かめ算にも使えますよ。    詳しくは、  https://youtu.be/Q3dzSJQDSNI  ここをご覧ください。</p><p><img src=17f68ce057b8a53.jpg></p>
576688,<p>このように計算しました。</p><p><img src=17f719fe7bb70f9.jpg></p>
578104,<p>縦の長さをｘ㎝とおくと、横の長さは（ｘ＋６）㎝と表される。  すると、はこの容積はたて×横×高さで表されるので、  ５（ｘ－１０）（ｘ＋６－１０）＝８００  ∴（ｘ－１０）（ｘ－４）＝１６０  展開してまとめると  ｘ＾２－１４ｘ－１２０＝０  （ｘ－２０）（ｘ＋６）＝０  ｘは縦の長さよりｘ＞０，よって、ｘ＝－６は適さない。  よって、ｘ＝２０は題意に適する。  よって、横は２０＋６＝２６    答え…たて２０㎝、横２６㎝。    図もつけましたのでご覧下さい。    いかがでしょうか？</p><p><img src=17f725dbd5ba2ee.jpg></p>
681172,<p>間違っています。  y=3x-3は傾きが正なので，右上がりの直線になるはず。  図のグラフは明らかに右下がりになっています。</p><p><img src=17f8128b12eb86c.jpg></p>
701376,<p><img src=17f89cd7f7944e8.jpg></p><p><img src=17f89cd83214d25.jpg></p><p><img src=17f89cd86a03313.jpg></p><p><img src=17f89cd8a1c4d14.jpg></p>
436626,<p>(1)  △DEF∽△DABで、相似比は2:5だから  EF:AB=2:5  x:30=2:5  5x=60  x＝12  答え：12㎝    (2)  △BEFと△DEFは、高さが共通で  底辺の比がBF:FD=3:2だから  △BEF:△DEF=3:2</p><p><img src=17f68fdd3c119cc.jpg></p>
450938,<p><img src=17f6b51196427d0.jpg></p>
574308,BCの中点をそれぞれE
581176,<p><img src=17f73f1b3fb390c.jpg></p>
581760,<p><img src=17f744f5b2570b7.jpg></p><p><img src=17f744f5dda69f0.jpg></p><p>わかりにくいところがあったら教えてください！</p>
681302,<p><img src=17f80c77f6afc56.jpg></p>
574222,<p><img src=17f706108ef0b7f.jpg></p>
582830,y=2分の1-4...②がある。y軸と直線①
673022,<p><img src=17f7a2e12de967d.jpg></p><p>分からないところがあれば、仰ってくださいm(_ _)m</p>
674290,<p><img src=17f7b0dc9ebbae2.jpg></p><p>こちらでいかがでしょうか</p>
699522,<p>字が汚くてすみません</p><p><img src=17f88580a468739.jpg></p>
895794,<p><img src=17f7c47922d3256.jpeg></p><p><img src=17f7c479609c876.jpeg></p>
910206,<p>このように考えました。</p><p><img src=17f846e32e95315.jpg></p>
727342,<p>これでどうですか？</p><p><img src=17f9107080bbbf7.jpg></p>
402756,<p><img src=17f0c48804d9bc7.jpg></p><p><img src=17f0c488532cb15.jpg></p>
402852,<p><img src=17f0c48db5af466.jpg></p>
403056,<p><img src=17f4f65017b004d.jpg></p>
404102,<p><img src=17f4f6f7f10459b.jpg></p><p><img src=17f4f6f833ea3bc.jpg></p>
404846,<p><img src=17f4f76a3f48551.jpg></p><p>微分などしますでしょうか？</p>
404902,<p><img src=17f4f766788b58b.jpg></p>
405164,<p><img src=17f4f78298f98ce.jpg></p><p>どうぞ！</p>
407174,<p>どちらも原点を通ってるので切片なし 質問あったらどーぞ</p><p><img src=17f32b1152d6c44.jpg></p>
407376,<p>こうかなと思います</p><p><img src=17f2708846d8d75.jpg></p>
409206,<p>△AEOを点対称移動させると、△OGCに重なります。 △OGCを平行移動させると、△OHAに重なるので 答えは△OHAになります！</p><p><img src=17f3111008a2026.jpg></p>
409210,<p>こんな感じでどうですか？？</p><p><img src=17f28c369f65cd6.jpg></p>
417582,<p><img src=17f4f822b3ddd20.jpg></p><p>こんな感じですね！疑問点がございましたら遠慮なく仰って下さいね！お疲れ様でした！</p>
417764,<p><img src=17f4f82c07fc7d0.jpg></p>
419400,<p><img src=17f52d6e0f7e428.jpg></p>
419672,<p><img src=17f52da3c32204b.jpg></p><p>急いで詳しく、難しいですね汗</p>
420236,<p><img src=17f52dea0d33f8b.jpg></p>
420254,<p><img src=17f52ded4313068.jpg></p><p>またわからないことがあったら聞いてください！</p>
420566,<p><img src=17f52e241660004.jpg></p>
421316,<p><img src=17f52e6d1412b61.jpg></p><p><img src=17f52e6d4bbafc1.jpg></p><p><img src=17f52e6d8d53a1b.jpg></p><p><img src=17f52e6dd770f5b.jpg></p>
422168,<p><img src=17f52ee1966db12.jpg></p><p>分からないところがあれば仰ってくださいm(_ _)m</p>
422388,<p><img src=17f52ef421f4827.jpg></p>
422432,<p><img src=17f52ef53704086.jpg></p>
424806,<p><img src=17f52fe9972ebdb.jpg></p><p>エラーで、失礼しました。</p><p>頑張ってくださいね！</p>
425300,<p><img src=17f53015298c36f.jpg></p><p>解説してみました！</p><p>わからなければ連絡ください！</p>
425322,<p><img src=17f53015cf0ef92.jpg></p><p>こうなります</p>
425556,<p><img src=17f53032244472c.jpg></p>
426540,<p><img src=17f530a60af0731.jpg></p><p><img src=17f530a6442e995.jpg></p>
426968,<p><img src=17f530ef261c5cb.jpg></p><p>4分割したうちの一つに注目してその面積を求めたあとに、4倍します。</p>
428642,<p><img src=17f531e8f5cef1d.jpg></p>
428850,<p><img src=17f531e776bb5ae.jpg></p>
429880,<p><img src=17f5324e2b5c10f.jpg></p><p>頑張って下さい！</p>
431192,<p><img src=17f532d67de3279.jpg></p>
431904,<p><img src=17f5332c55abd59.jpg></p><p>こうなります！</p>
432012,<p><img src=17f5334854063ac.jpg></p>
432106,<p>まずこの問題はこれでわかりますか？</p><p><img src=17f5335bd105133.jpg></p><p><img src=17f5335bfa936c0.jpg></p>
435088,<p><img src=17f534729c75d86.jpg></p>
435200,<p><img src=17f534980517ae0.jpg></p><p>分からないところがあったら教えてください</p>
437056,<p><img src=17f53565496ff9e.jpg></p>
439110,<p><img src=17f4f86a420b3ae.jpg></p><p>こんにちは、参考にしてください！</p>
441012,<p><img src=17f66f531f2fe3a.jpg></p><p>ちなみに整数とは分数で表すと分母が1になる数字のことです。</p><p>分からない点があれば質問をお願いします</p>
449102,<p>底面の円周=12πだから 側面積=12π×10/2=60π（㎝²） 底面積=π×6²=36π（㎝²) 表面積=側面積+底面積 =60π+36π =96π（㎝²)</p><p><img src=17f68ae82cae0d9.jpg></p>
896534,<p><img src=17f79608189762c.jpg></p><p>解答を作成しましたので確認をお願いします。</p>
902534,<p>合ってるかわからないので参考までに</p><p><img src=17f7c7510b74119.jpg></p>
771088,<p>いかがでしょうか？</p><p><img src=17fa008114f4403.jpg></p>
305740,<p>少数や分数を無くした方が計算しやすくなると思うので、上の式には×10して、下の式には×2すればあとは普通に連立方程式を解くだけです????間違ってたらすみません????</p><p><img src=17f307f79bd26db.jpg></p>
306918,<p>めっちゃ汚い字すみません??</p><p><img src=17f28570923160b.jpg></p>
308132,<p>こんな感じだと思います！</p><p><img src=17f299970b7dbc9.jpg></p>
310184,<p>どうでしょうか？</p><p><img src=17f2c285f4852a0.jpg></p>
311738,<p><img src=17f4f7e1642d1e2.jpg></p>
313758,<p><img src=17f4f8256c979c7.jpg></p>
314350,<p><img src=17f4f874b4038ec.jpg></p>
316800,<p><img src=17f52e8d8d59b17.jpg></p><p>難しいとは思いますが頑張ってください</p>
317282,<p><img src=17f52ee4b3b15e2.jpg></p>
317428,<p><img src=17f52f020dd1b5d.jpg></p><p>分からないところがあれば質問して下さい。</p><p>評価をお願いします。</p>
317476,<p><img src=17f52f0418fb4ee.jpg></p>
317788,<p><img src=17f52f2eb2fe0c3.jpg></p>
318386,<p><img src=17f52f8061131c9.jpeg></p><p><img src=17f52f80b2f1738.jpeg></p><p><img src=17f52f80ef57d2f.jpeg></p><p><img src=17f52f81338024e.jpeg></p>
318960,<p><img src=17f52fc9b87c1bc.jpg></p>
319080,<p><img src=17f52fda5509965.jpg></p>
